Iter,normal,RAND,double,dueling
936,2.9,0.099771416,32.83142491,
937,3,0.268511806,83.55354166,
938,3.1,0.499281382,152.8844146,
939,3.2,0.125899769,40.96993081,
940,3.3,0.629149658,192.0448975,
941,3.4,0.822910995,250.2732984,
942,3.5,0.204395469,64.81864084,
943,3.6,0.286663654,89.59909621,
944,3.7,0.399387102,123.5161307,
945,3.8,0.898453817,273.3361451,
946,3.9,0.41469717,128.309151,
947,4,0.755061382,230.5184147,
948,4.1,0.774090442,236.3271327,
949,4.2,0.299373848,94.01215428,
950,4.3,0.011767294,7.830188304,
951,4.4,0.142195175,47.05855252,
952,4.5,0.555515134,171.1545403,
953,4.6,0.753100174,230.5300521,
954,4.7,0.828021263,253.106379,
955,4.8,0.227847395,73.1542186,
956,4.9,0.837094307,256.0282921,
957,5,0.159108161,52.73244834,
958,5.1,0.192375363,62.81260892,
959,5.2,0.80278547,246.0356411,
960,5.3,0.845229552,258.8688656,
961,5.4,0.447076553,139.5229659,
962,5.5,0.92710351,283.6310529,
963,5.6,0.607473314,187.8419942,
964,5.7,0.475836524,148.4509573,
965,5.8,0.989753992,302.7261976,
966,5.9,0.871659593,267.3978778,
967,6,0.707171118,218.1513354,
968,1,0.14381545,44.14463496,
969,1.1,0.580017986,175.1053958,
970,1.2,0.007007027,3.302107997,
971,1.3,0.778570233,234.8710698,
972,1.4,0.340279108,103.4837324,
973,1.5,0.506641545,153.4924635,
974,1.6,0.994722233,300.0166699,
975,1.7,0.362449001,110.4347002,
976,1.8,0.870610754,262.9832261,
977,1.9,0.44981489,136.844467,
978,2,0.209894734,64.96842009,
979,2.1,0.555425702,168.7277106,
980,2.2,0.241702439,74.71073165,
981,2.3,0.883925151,267.4775452,
982,2.4,0.439833253,134.3499759,
983,2.5,0.311799315,96.03979458,
984,2.6,0.019824424,8.547327344,
985,2.7,0.687745534,209.0236601,
986,2.8,0.444186525,136.0559575,
987,2.9,0.296273556,91.78206685,
988,3,0.021044991,9.313497387,
989,3.1,0.026608555,11.08256664,
990,3.3,0.596679993,182.3039979,
991,3.4,0.032688884,13.20666523,
992,3.5,0.24624728,77.3741841,
993,3.6,0.271217527,84.96525804,
994,3.7,0.156577465,50.67323961,
995,3.8,0.535150727,164.345218,
996,3.9,0.032801873,13.74056204,
997,4,0.193990772,62.19723151,
998,4.1,0.688276171,210.5828514,
999,4.2,0.458818253,141.8454758,
1000,4.3,0.469935723,145.2807168,
1001,4.4,0.61051306,187.5539179,
1002,4.5,0.91737868,279.7136041,
1003,4.6,0.106940633,36.68218976,
1004,4.7,0.129415501,43.52465023,
1005,4.8,0.483470475,149.8411425,
1006,4.9,0.899628395,274.7885185,
1007,5,0.662387139,203.7161418,
1008,5.1,0.182777803,59.93334089,
1009,5.2,0.509416441,158.0249322,
1010,5.3,0.146463902,49.2391706,
1011,5.4,0.020233328,11.46999845,
1012,5.5,0.196359419,64.40782568,
1013,5.6,0.752787617,231.4362851,
1014,5.7,0.202227784,66.36833524,
1015,5.8,0.046655635,19.79669061,
1016,5.9,0.281995136,90.4985408,
1017,0.9,0.977407942,294.1223825,
1018,1,0.797973479,240.3920436,
1019,1.1,0.781197855,235.4593564,
1020,1.2,0.705925018,212.9775055,
1021,1.3,0.012954016,5.186204829,
1022,1.4,0.577414388,174.6243163,
1023,1.5,0.603311245,182.4933735,
1024,1.6,0.452107867,137.2323601,
1025,1.7,0.518090184,157.1270553,
1026,1.8,0.942532992,284.5598977,
1027,1.9,0.706599611,213.8798832,
1028,2,0.300644474,92.19334233,
1029,2.1,0.538473414,163.6420242,
1030,2.2,0.830792257,251.4376771,
1031,2.3,0.662026344,200.9079031,
1032,2.4,0.412468091,126.1404274,
1033,2.5,0.548578615,167.0735845,
1034,2.6,0.084874908,28.06247251,
1035,2.7,0.021976385,9.292915615,
1036,2.8,0.584347239,178.1041716,
1037,2.9,0.71067373,216.1021189,
1038,3,0.567929415,173.3788245,
1039,3.1,0.193223909,61.06717261,
1040,3.2,0.765901625,232.9704874,
1041,3.3,0.216392361,68.21770817,
1042,3.4,0.519007151,159.1021454,
1043,3.5,0.930583896,282.6751688,
1044,3.6,0.721532907,220.059872,
1045,3.7,0.05996075,21.68822489,
1046,3.8,0.849367241,258.6101724,
1047,3.9,0.775412794,236.5238381,
1048,4,0.562025859,172.6077577,
1049,4.1,0.341977456,106.6932367,
1050,4.2,0.261834897,82.75046916,
1051,4.3,0.113400064,38.32001917,
1052,4.4,0.598725265,184.0175796,
1053,4.5,0.357130945,111.6392836,
1054,4.6,0.504763304,156.0289912,
1055,4.7,0.58760111,180.9803329,
1056,4.8,0.926229724,282.6689171,
1057,4.9,0.865919722,264.6759166,
1058,5,0.484302896,150.2908689,
1059,5.1,0.519964833,161.0894498,
1060,5.2,0.897143464,274.3430393,
1061,5.3,0.597680292,184.6040877,
1062,5.4,0.837690343,256.707103,
1063,5.5,0.53811082,166.9332461,
1064,5.6,0.99390674,303.7720219,
1065,5.7,0.756945631,232.7836893,
1066,5.8,0.404843098,127.2529293,
1067,5.9,0.831550657,255.3651971,
1068,6,0.193757894,64.12736829,
1069,1,0.385959244,116.7877732,
1070,1.1,0.186898692,57.16960774,
1071,1.2,0.31549425,95.84827493,
1072,1.3,0.06188499,19.86549691,
1073,1.4,0.379441514,115.2324541,
1074,1.5,0.296920019,90.57600577,
1075,1.6,0.944146106,284.8438319,
1076,1.7,0.294904312,90.17129353,
1077,1.8,0.099831941,31.74958236,
1078,1.9,0.322666244,98.69987317,
1079,2,0.674388215,204.3164646,
1080,2.1,0.727221531,220.2664594,
1081,2.2,0.837768369,253.5305107,
1082,2.3,0.376162616,115.1487847,
1083,2.4,0.43670003,133.410009,
1084,2.5,0.143896973,45.669092,
1085,2.6,0.846998085,256.6994254,
1086,2.7,0.562075386,171.3226158,
1087,2.8,0.044854062,16.25621869,
1088,2.9,0.961827471,291.4482413,
1089,3.1,0.273009921,85.00297639,
1090,3.2,0.685072468,208.7217403,
1091,3.3,0.939152541,285.0457624,
1092,3.4,0.041498156,15.84944678,
1093,3.5,0.756883105,230.5649314,
1094,3.6,0.060338449,21.70153473,
1095,3.7,0.288227302,90.1681907,
1096,3.8,0.05616458,20.64937397,
1097,3.9,0.692063317,211.5189952,
1098,4,0.196292305,62.88769152,
1099,4.1,0.813685949,248.2057846,
1100,4.2,0.98132658,298.5979739,
1101,4.3,0.256682754,81.30482635,
1102,4.4,0.582125542,179.0376626,
1103,4.5,0.409176572,127.2529715,
1104,4.6,0.602982228,185.4946684,
1105,4.7,0.460997217,142.999165,
1106,4.8,0.85765951,262.0978531,
1107,4.9,0.40255992,125.6679761,
1108,5,0.065580621,24.67418637,
1109,5.1,0.628991878,193.7975634,
1110,5.2,0.76657865,235.1735949,
1111,5.3,0.870466454,266.4399361,
1112,5.4,0.62401343,192.604029,
1113,5.5,0.176276147,58.38284395,
1114,5.6,0.850403469,260.7210407,
1115,5.7,0.261557328,84.16719842,
1116,5.8,0.005573411,7.47202342,
1117,5.9,0.697383365,215.1150094,
1118,0.9,0.010272448,3.981734284,
1119,1,0.421910607,127.5731822,
1120,1.1,0.567657534,171.3972601,
1121,1.2,0.996116762,300.0350287,
1122,1.3,0.796654383,240.2963148,
1123,1.4,0.651993651,196.9980952,
1124,1.5,0.695519161,210.1557482,
1125,1.6,0.804338545,242.9015636,
1126,1.7,0.68769129,208.0073871,
1127,1.8,0.483025095,146.7075285,
1128,1.9,0.631549861,191.3649582,
1129,2,0.443195786,134.9587358,
1130,2.1,0.250701379,77.31041367,
1131,2.2,0.244931636,75.67949066,
1132,2.3,0.969032904,293.0098712,
1133,2.4,0.119458823,38.23764695,
1134,2.5,0.433435574,132.5306723,
1135,2.6,0.963152429,291.5457287,
1136,2.7,0.304318317,93.99549515,
1137,2.8,0.535650085,163.4950255,
1138,2.9,0.388246895,119.3740686,
1139,3,0.68520714,208.562142,
1140,3.1,0.830918906,252.3756718,
1141,3.2,0.479793681,147.1381044,
1142,3.3,0.725771013,221.0313039,
1143,3.4,0.45706916,140.5207479,
1144,3.5,0.618659552,189.0978656,
1145,3.6,0.389375612,120.4126835,
1146,3.7,0.948482066,288.2446198,
1147,3.8,0.938659256,285.3977768,
1148,3.9,0.862500882,262.6502647,
1149,4,0.9823034,298.6910199,
1150,4.1,0.795823021,242.8469064,
1151,4.2,0.211189007,67.55670215,
1152,4.3,0.700937548,214.5812643,
1153,4.4,0.901656266,274.8968799,
1154,4.5,0.850065992,259.5197977,
1155,4.6,0.138659868,46.19796026,
1156,4.7,0.255345024,81.30350725,
1157,4.8,0.592107344,182.4322033,
1158,4.9,0.230428086,74.02842584,
1159,5,0.436098325,135.8294976,
1160,5.1,0.513164804,159.0494413,
1161,5.2,0.635002831,195.7008493,
1162,5.3,0.734818588,225.7455764,
1163,5.4,0.357722359,112.7167078,
1164,5.5,0.856101159,262.3303478,
1165,5.6,0.63671576,196.614728,
1166,5.7,0.670609959,206.8829877,
1167,5.8,0.974926539,298.2779617,
1168,0.8,0.897265545,269.9796634,
1169,0.9,0.242927513,73.77825384,
1170,1,0.278319238,84.49577131,
1171,1.1,0.047642889,15.39286674,
1172,1.2,0.867431388,261.4294163,
1173,1.3,0.78241036,236.0231081,
1174,1.4,0.628813829,190.0441487,
1175,1.5,0.050299624,16.58988717,
1176,1.6,0.460665527,139.7996581,
1177,1.7,0.299893389,91.66801681,
1178,1.8,0.53728469,162.9854069,
1179,1.9,0.789992449,238.8977347,
1180,2,0.959936652,289.9809955,
1181,2.1,0.232658248,71.89747451,
1182,2.2,0.52604319,160.0129571,
1183,2.3,0.876064609,265.1193827,
1184,2.4,0.85758858,259.676574,
1185,2.5,0.385261212,118.0783637,
1186,2.6,0.740935081,224.8805243,
1187,2.7,0.518846523,158.3539569,
1188,2.9,0.824328811,250.1986434,
1189,3,0.348461731,107.5385192,
1190,3.1,0.587465034,179.3395102,
1191,3.2,0.537617713,164.4853139,
1192,3.3,0.238005238,74.70157137,
1193,3.4,0.037464042,14.63921248,
1194,3.5,0.05127439,18.88231691,
1195,3.6,0.518329475,159.0988424,
1196,3.7,0.780864655,237.9593964,
1197,3.8,0.95254236,289.5627081,
1198,3.9,0.797106112,243.0318336,
1199,4,0.373898033,116.16941,
1200,4.1,0.299514064,93.95421918,
1201,4.2,0.618914438,189.8743314,
1202,4.3,0.088353668,30.80610032,
1203,4.4,0.066013316,24.20399467,
1204,4.5,0.929246888,283.2740664,
1205,4.6,0.359960556,112.5881667,
1206,4.7,0.329324834,103.4974503,
1207,4.8,0.858595643,262.3786929,
1208,4.9,0.807032514,247.0097542,
1209,5,0.387669697,121.3009091,
1210,5.1,0.035552892,15.76586765,
1211,5.2,0.795037358,243.7112074,
1212,5.3,0.307419952,97.52598554,
1213,5.4,0.352060405,111.0181216,
1214,5.5,0.323607606,102.5822819,
1215,5.6,0.053236347,21.57090411,
1216,5.7,0.857637171,262.9911512,
1217,0.7,0.507286877,152.886063,
1218,0.8,0.026242118,8.672635296,
1219,0.9,0.573440964,172.9322892,
1220,1,0.313889898,95.16696944,
1221,1.1,0.947564162,285.3692485,
1222,1.2,0.620426228,187.3278684,
1223,1.3,0.668647861,201.8943583,
1224,1.4,0.717235271,216.5705812,
1225,1.5,0.412540644,125.2621932,
1226,1.6,0.133078223,41.52346694,
1227,1.7,0.345410574,105.3231723,
1228,1.8,0.638324101,193.2972303,
1229,1.9,0.825651708,249.5955123,
1230,2,0.119186524,37.75595722,
1231,2.1,0.487025727,148.207718,
1232,2.2,0.784480493,237.5441479,
1233,2.3,0.564243885,171.5731654,
1234,2.4,0.565467465,172.0402394,
1235,2.5,0.033652464,12.59573928,
1236,2.6,0.696349878,211.5049633,
1237,2.7,0.897419771,271.9259314,
1238,2.8,0.322889587,99.66687612,
1239,2.9,0.256157262,79.7471787,
1240,3,0.550836518,168.2509554,
1241,3.1,0.897603843,272.381153,
1242,3.2,0.67374003,205.3220089,
1243,3.3,0.374623925,115.6871774,
1244,3.4,0.162673273,52.20198196,
1245,3.5,0.898650102,273.0950306,
1246,3.6,0.820780093,249.8340279,
1247,3.7,0.988933703,300.3801109,
1248,3.8,0.764479051,233.1437152,
1249,3.9,0.089829384,30.84881529,
1250,4,0.077152683,27.14580498,
1251,4.1,0.269960996,85.08829877,
1252,4.2,0.250433568,79.33007054,
1253,4.3,0.758691887,231.9075662,
1254,4.4,0.840561228,256.5683684,
1255,4.5,0.976836684,297.5510052,
1256,4.6,0.767713899,234.9141698,
1257,4.7,0.754820269,231.1460808,
1258,4.8,0.223230574,71.76917207,
1259,4.9,0.418826286,130.5478858,
1260,5,0.484745803,150.423741,
1261,5.1,0.59780801,184.4424029,
1262,5.2,0.627358702,193.4076105,
1263,5.3,0.166867202,55.36016065,
1264,5.4,0.468010388,145.8031165,
1265,5.5,0.403976126,126.6928377,
1266,5.6,0.520764904,161.8294711,
1267,0.6,0.332323554,100.2970663,
1268,0.7,0.119491005,36.54730156,
1269,0.8,0.979600884,294.6802651,
1270,0.9,0.996643996,299.8931989,
1271,1,0.498446022,150.5338066,
1272,1.1,0.590155069,178.1465207,
1273,1.2,0.65838183,198.7145489,
1274,1.3,0.917356926,276.5070777,
1275,1.4,0.238469672,72.94090162,
1276,1.5,0.421368784,127.9106352,
1277,1.6,0.690845809,208.8537427,
1278,1.7,0.742020369,224.3061108,
1279,1.8,0.917278456,276.9835368,
1280,1.9,0.414449713,126.2349138,
1281,2,0.032460275,11.73808259,
1282,2.1,0.438923488,133.7770463,
1283,2.2,0.207434402,64.43032065,
1284,2.3,0.843162098,255.2486294,
1285,2.4,0.206799672,64.43990167,
1286,2.5,0.069598008,23.37940232,
1287,2.7,0.925483079,280.3449238,
1288,2.8,0.727814685,221.1444055,
1289,2.9,0.968837065,293.5511194,
1290,3,0.2757379,85.7213701,
1291,3.1,0.508613975,155.6841924,
1292,3.2,0.176074787,56.02243608,
1293,3.3,0.716869243,218.360773,
1294,3.4,0.878729352,267.0188056,
1295,3.5,0.743676909,226.6030728,
1296,3.6,0.380318648,117.6955943,
1297,3.7,0.238112424,75.1337271,
1298,3.8,0.154956254,50.2868761,
1299,3.9,0.872386721,265.6160163,
1300,4,0.566995835,174.0987504,
1301,4.1,0.637176966,195.2530897,
1302,4.2,0.43776285,135.5288551,
1303,4.3,0.272533277,86.05998302,
1304,4.4,0.895175882,272.9527645,
1305,4.5,0.82741186,252.7235581,
1306,4.6,0.172795836,56.43875083,
1307,4.7,0.761467535,233.1402606,
1308,4.8,0.04633229,18.69968708,
1309,4.9,0.265279207,84.48376214,
1310,5,0.803590876,246.0772628,
1311,5.1,0.029476233,13.94286999,
1312,5.2,0.933807835,285.3423505,
1313,5.3,0.472884948,147.1654845,
1314,5.4,0.753927869,231.5783608,
1315,5.5,0.327330805,103.6992415,
1316,0.5,0.707516537,212.7549611,
1317,0.6,0.655650307,197.2950922,
1318,0.7,0.878219267,264.1657801,
1319,0.8,0.292881403,88.66442081,
1320,0.9,0.238259781,72.37793416,
1321,1,0.490693151,148.2079454,
1322,1.1,0.769355038,231.9065115,
1323,1.2,0.498894686,150.8684058,
1324,1.3,0.371377175,112.7131525,
1325,1.4,0.683948591,206.5845773,
1326,1.5,0.340842941,103.7528824,
1327,1.6,0.302137062,92.24111872,
1328,1.7,0.348463202,106.2389606,
1329,1.8,0.849225159,256.5675477,
1330,1.9,0.060310026,19.99300783,
1331,2,0.67988837,205.9665111,
1332,2.1,0.231545424,71.56362725,
1333,2.2,0.082842574,27.05277223,
1334,2.3,0.357940448,109.6821344,
1335,2.4,0.908737206,275.0211619,
1336,2.5,0.932336405,282.2009215,
1337,2.6,0.846952208,256.6856623,
1338,2.7,0.162767431,51.53022937,
1339,2.8,0.571230747,174.1692241,
1340,2.9,0.427372126,131.1116379,
1341,3,0.098522263,32.55667887,
1342,3.1,0.005932719,4.879815616,
1343,3.2,0.386095209,119.0285627,
1344,3.3,0.086992428,29.3977285,
1345,3.4,0.403581371,124.4744112,
1346,3.5,0.623229323,190.4687968,
1347,3.6,0.369961858,114.5885575,
1348,3.7,0.181486517,58.14595511,
1349,3.8,0.262804044,82.64121311,
1350,3.9,0.376733486,116.9200458,
1351,4,0.577340844,177.2022531,
1352,4.1,0.863724148,263.2172445,
1353,4.2,0.703158929,215.1476787,
1354,4.3,0.634293599,194.5880798,
1355,4.4,0.003005922,5.301776669,
1356,4.5,0.485040906,150.0122719,
1357,4.6,0.328580179,103.1740536,
1358,4.7,0.603670095,185.8010285,
1359,4.8,0.746281158,228.6843475,
1360,4.9,0.314063381,99.11901417,
1361,5,0.900841251,275.2523754,
1362,5.1,0.758690621,232.7071863,
1363,5.2,0.833541889,255.2625668,
1364,5.3,0.853632274,261.3896823,
1365,5.4,0.178724646,59.01739368,
1366,0.4,0.512646973,154.1940919,
1367,0.5,0.619720356,186.4161067,
1368,0.6,0.3345443,100.96329,
1369,0.7,0.023883741,7.865122184,
1370,0.8,0.078226715,24.26801442,
1371,0.9,0.218234473,66.37034181,
1372,1,0.569302941,171.7908822,
1373,1.1,0.614090817,185.3272452,
1374,1.2,0.253212852,77.16385561,
1375,1.3,0.603122561,182.2367682,
1376,1.4,0.362702116,110.2106348,
1377,1.5,0.94751296,285.753888,
1378,1.6,0.135981117,42.39433508,
1379,1.7,0.066985489,21.79564678,
1380,1.8,0.556300176,168.6900529,
1381,1.9,0.615748197,186.6244591,
1382,2,0.138482972,43.54489165,
1383,2.1,0.411044608,125.4133824,
1384,2.2,0.006133516,4.040054817,
1385,2.3,0.575699244,175.0097733,
1386,2.5,0.155917443,49.27523281,
1387,2.6,0.03062924,11.78877202,
1388,2.7,0.572267483,174.3802449,
1389,2.8,0.140664881,44.99946444,
1390,2.9,0.730569486,222.0708459,
1391,3,0.89610842,271.8325259,
1392,3.1,0.992934766,300.9804299,
1393,3.2,0.064079183,22.42375475,
1394,3.3,0.725383941,220.9151824,
1395,3.4,0.940164797,285.4494391,
1396,3.5,0.001517128,3.955138265,
1397,3.6,0.052819462,19.44583862,
1398,3.7,0.676882864,206.7648593,
1399,3.8,0.111468054,37.24041613,
1400,3.9,0.575448753,176.5346258,
1401,4,0.688998188,210.6994564,
1402,4.1,0.562527941,172.8583823,
1403,4.2,0.475843871,146.9531614,
1404,4.3,0.661278058,202.6834174,
1405,4.4,0.904691791,275.8075374,
1406,4.5,0.31110364,97.83109207,
1407,4.6,0.706909568,216.6728703,
1408,4.7,0.051690037,20.20701118,
1409,4.8,0.439122146,136.5366439,
1410,4.9,0.72333656,221.9009679,
1411,5,0.733114345,224.9343035,
1412,5.1,0.194424223,63.42726692,
1413,5.2,0.525398936,162.8196807,
1414,5.3,0.505451076,156.9353227,
1415,5.4,0.221760049,71.92801485,
1416,0.4,0.05942729,18.22818685,
1417,0.5,0.154640994,46.89229831,
1418,0.6,0.90513086,272.139258,
1419,0.7,0.669686124,201.6058372,
1420,0.8,0.902054323,271.416297,
1421,0.9,0.509550035,153.7650106,
1422,1,0.534731645,161.4194935,
1423,1.1,0.190641866,58.29255971,
1424,1.2,0.418431532,126.7294597,
1425,1.3,0.533844822,161.4534466,
1426,1.4,0.516465428,156.3396285,
1427,1.5,0.825222926,249.0668777,
1428,1.6,0.371421634,113.0264902,
1429,1.7,0.929306492,280.4919476,
1430,1.8,0.505457339,153.4372017,
1431,1.9,0.826538933,249.86168,
1432,2,0.860742693,260.2228079,
1433,2.1,0.546753322,166.1259966,
1434,2.2,0.486540483,148.162145,
1435,2.3,0.017156815,7.447044616,
1436,2.4,0.156817,49.44510013,
1437,2.5,0.073556293,24.56688776,
1438,2.6,0.701552587,213.065776,
1439,2.7,0.429543896,131.5631688,
1440,2.8,0.282834382,87.6503146,
1441,2.9,0.963295459,291.8886376,
1442,3,0.406637818,124.9913455,
1443,3.1,0.425951034,130.8853103,
1444,3.2,0.324458819,100.5376458,
1445,3.3,0.425280181,130.8840543,
1446,3.4,0.418718154,129.0154461,
1447,3.5,0.347688735,107.8066204,
1448,3.6,0.327104096,101.7312288,
1449,3.7,0.875950505,266.4851515,
1450,3.8,0.694822227,212.2466682,
1451,3.9,0.743672564,227.0017692,
1452,4,0.611805148,187.5415445,
1453,4.1,0.40147867,124.543601,
1454,4.2,0.646955607,198.286682,
1455,4.3,0.232909561,74.17286833,
1456,4.4,0.642220752,197.0662257,
1457,4.5,0.38636837,120.410511,
1458,4.6,0.568274519,175.0823558,
1459,4.7,0.638856684,196.3570051,
1460,4.8,0.083862785,29.95883544,
1461,4.9,0.145019867,48.40596019,
1462,5,0.656062,201.8186,
1463,5.1,0.763924709,234.2774126,
1464,5.2,0.494347098,153.5041293,
1465,5.3,0.658019251,202.7057752,
1466,0.3,0.307243924,92.47317721,
1467,0.4,0.778218007,233.8654022,
1468,0.5,0.731572352,219.9717057,
1469,0.6,0.774298041,232.8894123,
1470,0.7,0.783527439,235.7582318,
1471,0.8,0.101932656,31.37979673,
1472,0.9,0.962465874,289.6397621,
1473,1,0.047397179,15.2191536,
1474,1.1,0.266078693,80.92360802,
1475,1.2,0.525076891,158.7230672,
1476,1.3,0.585639916,176.9919748,
1477,1.4,0.805196927,242.959078,
1478,1.5,0.944217403,284.765221,
1479,1.6,0.256538772,78.56163157,
1480,1.7,0.001361526,2.108457826,
1481,1.8,0.278184662,85.25539851,
1482,1.9,0.968902742,292.5708226,
1483,2,0.564297335,171.2892006,
1484,2.1,0.659758785,200.0276354,
1485,2.3,0.096961606,31.38848178,
1486,2.4,0.963404682,291.4214045,
1487,2.5,0.372964068,114.3892203,
1488,2.6,0.923988283,279.796485,
1489,2.7,0.851236483,258.070945,
1490,2.8,0.318127625,98.23828747,
1491,2.9,0.084136057,28.14081696,
1492,3,0.884414569,268.3243708,
1493,3.1,0.550152838,168.1458515,
1494,3.2,0.327638324,101.4914971,
1495,3.3,0.512326659,156.9979976,
1496,3.4,0.269897633,84.36928981,
1497,3.5,0.943036845,286.4110534,
1498,3.6,0.849526684,258.4580053,
1499,3.7,0.089551758,30.56552753,
1500,3.8,0.975884152,296.5652457,
1501,3.9,0.266194638,83.75839134,
1502,4,0.127376768,42.21303034,
1503,4.1,0.864950867,263.5852602,
1504,4.2,0.680929094,208.4787282,
1505,4.3,0.990312923,301.393877,
1506,4.4,0.474178091,146.6534273,
1507,4.5,0.716701128,219.5103384,
1508,4.6,0.285227802,90.16834056,
1509,4.7,0.461831669,143.2495008,
1510,4.8,0.689119207,211.535762,
1511,4.9,0.6985183,214.45549,
1512,5,0.616290838,189.8872514,
1513,5.1,0.202501129,65.85033869,
1514,5.2,0.581416202,179.6248605,
1515,0.2,0.159816709,48.14501272,
1516,0.3,0.392175386,117.9526157,
1517,0.4,0.68846386,206.9391579,
1518,0.5,0.336762323,101.5286968,
1519,0.6,0.166413637,50.52409122,
1520,0.7,0.335372826,101.3118478,
1521,0.8,0.389703063,117.7109189,
1522,0.9,0.698330964,210.3992891,
1523,1,0.312347489,94.70424675,
1524,1.1,0.027910415,9.473124465,
1525,1.2,0.701778137,211.7334412,
1526,1.3,0.549796057,166.2388172,
1527,1.4,0.08858037,27.9741109,
1528,1.5,0.948580655,286.0741964,
1529,1.6,0.885699465,267.3098394,
1530,1.7,0.674907307,204.1721921,
1531,1.8,0.552740033,167.6220099,
1532,1.9,0.76949026,232.747078,
1533,2,0.565029918,171.5089754,
1534,2.1,0.166146087,51.9438262,
1535,2.2,0.793848109,240.3544327,
1536,2.3,0.234861065,72.75831937,
1537,2.4,0.015821664,7.14649917,
1538,2.5,0.741730438,225.0191315,
1539,2.6,0.908622189,275.1866566,
1540,2.7,0.980265137,296.7795412,
1541,2.8,0.921117407,279.1352221,
1542,2.9,0.204081098,64.12432951,
1543,3,0.136934007,44.08020213,
1544,3.1,0.590317815,180.1953446,
1545,3.2,0.518332042,158.6996127,
1546,3.3,0.682255727,207.976718,
1547,3.4,0.940088304,285.4264913,
1548,3.5,0.962473232,292.2419696,
1549,3.6,0.977353073,296.8059219,
1550,3.7,0.21973821,69.6214629,
1551,3.8,0.047642697,18.0928092,
1552,3.9,0.886495356,269.8486069,
1553,4,0.199888468,63.96654048,
1554,4.1,0.503838738,155.2516213,
1555,4.2,0.684706678,209.6120033,
1556,4.3,0.452416773,140.025032,
1557,4.4,0.746773825,228.4321476,
1558,4.5,0.200835381,64.75061439,
1559,4.6,0.392979267,122.4937801,
1560,4.7,0.669985833,205.6957499,
1561,4.8,0.173249855,56.77495664,
1562,4.9,0.73933066,226.699198,
1563,5,0.88259559,269.7786771,
1564,5.1,0.155099952,51.62998551,
1565,0.1,0.041060456,12.41813674,
1566,0.2,0.162670773,49.00123188,
1567,0.3,0.775930381,233.0791144,
1568,0.4,0.731702918,219.9108755,
1569,0.5,0.655338512,197.1015536,
1570,0.6,0.069916925,21.57507763,
1571,0.7,0.202065371,61.31961127,
1572,0.8,0.436577833,131.7733499,
1573,0.9,0.550790824,166.1372473,
1574,1,0.201678443,61.50353285,
1575,1.1,0.211161907,64.44857214,
1576,1.2,0.547302026,165.3906078,
1577,1.3,0.246911243,75.37337299,
1578,1.4,0.445835629,135.1506887,
1579,1.5,0.858682647,259.1047942,
1580,1.6,0.427216944,129.7650831,
1581,1.7,0.786504886,237.6514658,
1582,1.8,0.005440299,3.432089784,
1583,1.9,0.646039295,195.7117885,
1584,2.1,0.273230215,84.06906444,
1585,2.2,0.788196225,238.6588674,
1586,2.3,0.67983212,206.2496361,
1587,2.4,0.115781368,37.13441025,
1588,2.5,0.742712939,225.3138818,
1589,2.6,0.500185553,152.655666,
1590,2.7,0.128254241,41.17627228,
1591,2.8,0.209582976,65.6748929,
1592,2.9,0.54692542,166.9776259,
1593,3,0.582725973,177.8177919,
1594,3.1,0.092773145,30.93194344,
1595,3.2,0.785924925,238.9774775,
1596,3.3,0.677212819,206.4638456,
1597,3.4,0.813279746,247.3839238,
1598,3.5,0.464427638,142.8282915,
1599,3.6,0.143257737,46.577321,
1600,3.7,0.406563824,125.6691471,
1601,3.8,0.424530258,131.1590775,
1602,3.9,0.975031508,296.4094524,
1603,4,0.619896413,189.9689238,
1604,4.1,0.347860445,108.4581336,
1605,4.2,0.382199567,118.8598701,
1606,4.3,0.776048478,237.1145433,
1607,4.4,0.510516647,157.5549941,
1608,4.5,0.93508967,285.0269011,
1609,4.6,0.272615325,86.38459758,
1610,4.7,0.374874667,117.1624002,
1611,4.8,0.877480819,268.0442457,
1612,4.9,0.711354757,218.306427,
1613,5,0.312991669,98.89750073,
1614,-9.33E-14,0.413237969,123.9713908,
1615,0.1,0.285302106,85.69063176,
1616,0.2,0.657358593,197.4075779,
1617,0.3,0.20394946,61.48483808,
1618,0.4,0.22681296,68.44388786,
1619,0.5,0.437669706,131.8009119,
1620,0.6,0.240833601,72.85008027,
1621,0.7,0.599610628,180.5831884,
1622,0.8,0.341486498,103.2459494,
1623,0.9,0.839623487,252.7870461,
1624,1,0.468387295,141.5161886,
1625,1.1,0.303881958,92.26458738,
1626,1.2,0.524281292,158.4843877,
1627,1.3,0.202738969,62.1216908,
1628,1.4,0.617803538,186.7410614,
1629,1.5,0.318154869,96.9464608,
1630,1.6,0.750044868,226.6134603,
1631,1.7,0.0170355,6.810649858,
1632,1.8,0.598190591,181.2571773,
1633,1.9,0.991438199,299.3314596,
1634,2,0.745340572,225.6021717,
1635,2.1,0.977407484,295.3222451,
1636,2.2,0.704254968,213.4764904,
1637,2.3,0.042700324,15.11009732,
1638,2.4,0.440049733,134.4149198,
1639,2.5,0.793033996,240.4101987,
1640,2.6,0.817707595,247.9122784,
1641,2.7,0.264182621,81.95478626,
1642,2.8,0.462824688,141.6474063,
1643,2.9,0.032774454,12.73233628,
1644,3,0.720929838,219.2789513,
